         4453395 function calls (4438701 primitive calls) in 5.140 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3433    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:359(flags)
       12    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/sample.py:116(sample)
      219    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/numerictypes.py:356(issubdtype)
      440    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/arrays/sparse/accessor.py:45(_validate)
       15    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:2249(_stack_arrays)
        4    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:1387(insert)
       22    0.000    0.000    0.000    0.000 {method 'permutation' of 'numpy.random.mtrand.RandomState' objects}
       77    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py:2718(apply_defaults)
       54    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       43    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/blocks.py:901(_slice)
       92    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/numeric.py:219(ones_like)
        1    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/frame.py:10453(_reduce)
      658    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/logging/__init__.py:429(_format)
      807    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.000    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/sorting.py:369(nargsort)
     1440    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:757(_next_or_none)
      693    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:292(__init__)
      279    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/contextlib.py:86(__init__)
     1188    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/lib/arraysetops.py:125(_unpack_tuple)
      658    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/logging/__init__.py:421(usesTime)
       22    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:174(assert_all_finite)
        4    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/strings/accessor.py:242(_wrap_result)
      373    0.000    0.000    0.000    0.000 {built-in method time.time}
     2478    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:683(<genexpr>)
     3670    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
      132    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:591(is_satisfied_by)
     2042    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:794(<genexpr>)
     1256    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/concat.py:73(<genexpr>)
      677    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:599(_info_axis)
      110    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
      340    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/genericpath.py:121(_splitext)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/model_selection/_split.py:774(split)
       22    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(einsum)
      188    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/posixpath.py:150(dirname)
        6    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/string.py:90(_insert_dot_separator_vertical)
     1737    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:338(attrs)
     1452    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      720    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:778(is_)
      809    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/util/_validators.py:224(validate_bool_kwarg)
       29    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:1175(copy)
       66    0.000    0.000    0.000    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
       77    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:432(__init__)
       11    0.000    0.000    0.000    0.000 {pandas._libs.join.left_outer_join}
       45    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexers/utils.py:421(check_array_indexer)
     1928    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:1944(_block)
     4617    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/series.py:1864(to_dict)
       98    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/shape_base.py:81(atleast_2d)
      269    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:2323(_preprocess_slice_or_indexer)
     1078    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py:2847(<genexpr>)
      765    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexing.py:1094(<genexpr>)
     3583    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_scalar}
       39    0.000    0.000    0.000    0.000 {method 'unique' of 'pandas._libs.hashtable.Int64HashTable' objects}
       88    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/functools.py:35(update_wrapper)
      660    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
     1117    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/common.py:367(apply_if_callable)
       20    0.000    0.000    0.000    0.000 {method 'unique' of 'pandas._libs.hashtable.Float64HashTable' objects}
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/scipy/optimize/_lbfgsb_py.py:427(__init__)
     4612    0.000    0.000    0.000    0.000 {method 'rjust' of 'str' objects}
     1652    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:399(__init__)
     1998    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:781(is_sparse)
      510    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexing.py:2582(is_label_like)
       66    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/parallel.py:95(delayed_function)
     1795    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/concat.py:80(<genexpr>)
      385    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/base.py:309(shape)
       44    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/metrics/_classification.py:1427(_prf_divide)
     1167    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/concat.py:55(is_nonempty)
        5    0.000    0.000    0.000    0.000 {built-in method io.open}
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/model_selection/_split.py:749(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/env/src/preprocess.py:242(transform_and_rename_column)
     2299    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_array_api.py:170(_check_device_cpu)
       55    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(diff)
     1340    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:809(_reset_identity)
      500    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:618(_dtype_to_na_value)
       44    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(cumsum)
       36    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:1638(_is_label_reference)
      582    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/missing.py:949(clean_reindex_fill_method)
     3059    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/typing.py:1340(cast)
        6    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/series.py:3075(_construct_result)
     1008    0.000    0.000    0.000    0.000 {method 'add_index_reference' of 'pandas._libs.internals.BlockValuesRefs' objects}
      337    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/nanops.py:198(_get_fill_value)
       24    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:4059(_convert_slice_indexer)
       12    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/range.py:353(_get_indexer)
     1086    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:426(__init__)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/extmath.py:54(row_norms)
       33    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(hstack)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/scipy/sparse/_compressed.py:136(check_format)
       66    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/parallel.py:105(__init__)
       47    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/frame.py:11602(_reindex_for_setitem)
       88    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/__init__.py:214(_determine_key_type)
        4    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:6614(insert)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/pipeline.py:891(make_pipeline)
       33    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/joblib/parallel.py:142(_get_active_backend)
     1705    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:260(__init__)
        2    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/parsers/c_parser_wrapper.py:60(__init__)
      255    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexing.py:873(_expand_ellipsis)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/scipy/sparse/_coo.py:266(_check)
       40    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/api.py:299(<genexpr>)
     2409    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:699(<genexpr>)
      308    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:398(parent)
       22    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/einsumfunc.py:1009(einsum)
    44/22    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/joblib/parallel.py:1329(_initialize_backend)
       77    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:441(_check_params)
       77    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/common.py:505(is_string_dtype)
       55    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/base.py:161(<listcomp>)
     1798    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
     2042    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:2016(<genexpr>)
       66    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:452(<listcomp>)
       66    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/lib/nanfunctions.py:68(_replace_nan)
      132    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/inspect.py:494(unwrap)
       26    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/console.py:54(in_interactive_session)
      165    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/cast.py:1475(<genexpr>)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/scipy/integrate/_quadrature.py:21(trapezoid)
       22    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.c_einsum}
       44    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2523(cumsum)
      440    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/series.py:607(dtypes)
       55    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/lib/function_base.py:1320(diff)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/pipeline.py:867(_name_estimators)
     1811    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/blocks.py:2109(get_values)
     1738    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/flags.py:53(allows_duplicate_labels)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/arrayprint.py:780(_formatArray)
        1    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/env/run_pipelineV2.py:26(setup_logging)
       42    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:1600(_validate_names)
     1208    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/env/src/preprocess.py:267(fill_nan_with_zero)
       10    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/random.py:791(getrandbits)
        2    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/arraylike.py:38(__eq__)
    77/11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/arrayprint.py:789(recurser)
       82    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/series.py:589(_can_hold_na)
       72    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/generic.py:1665(<genexpr>)
     1485    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:591(_check_estimator_name)
     1353    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x1012ea860}
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/arrayprint.py:452(_get_format_function)
     2531    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       54    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/ops/common.py:86(get_op_result_name)
     1500    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:578(<genexpr>)
      680    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/logging/__init__.py:358(getMessage)
       12    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/reshape/merge.py:929(_maybe_add_join_keys)
       15    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/formats/format.py:976(<listcomp>)
      405    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:565(_ensure_array)
      680    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/posixpath.py:52(normcase)
      471    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexers/utils.py:64(is_list_like_indexer)
       10    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/astype.py:60(_astype_nansafe)
       47    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(sort)
     1500    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/concat.py:659(<genexpr>)
       33    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/shape_base.py:299(hstack)
     1349    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      765    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexing.py:919(<genexpr>)
      438    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/numerictypes.py:282(issubclass_)
       11    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(mean)
        4    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/strings/object_array.py:295(_str_len)
       25    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:5896(_raise_if_missing)
       89    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/io/parsers/c_parser_wrapper.py:383(<setcomp>)
     1764    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/blocks.py:888(shape)
      254    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/nanops.py:89(<genexpr>)
       85    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/numeric.py:1348(normalize_axis_tuple)
      628    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/concat.py:71(<setcomp>)
       22    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/queue.py:34(__init__)
      176    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/validation.py:413(_make_indexable)
       55    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(take)
       77    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/missing.py:553(_array_equivalent_object)
        4    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/strings/object_array.py:44(_str_map)
      298    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/indexes/base.py:450(_engine_type)
      276    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/apply.py:103(__init__)
       21    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(argsort)
      129    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/frame.py:4240(_clear_item_cache)
       82    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:2024(_can_hold_na)
       11    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/fromnumeric.py:3345(mean)
      159    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/internals/managers.py:1017(from_blocks)
      302    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/dtypes/common.py:498(is_string_or_object_np_dtype)
      278    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/copy.py:66(copy)
       44    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/sklearn/utils/_param_validation.py:566(is_satisfied_by)
       44    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      533    0.000    0.000    0.000    0.000 /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/posixpath.py:41(_get_sep)
        4    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/pandas/core/strings/accessor.py:178(__init__)
       55    0.000    0.000    0.000    0.000 /Users/ganeshjai/Desktop/Relapse_Pipeline copy/.venv/lib/python3.9/site-packages/numpy/core/numerictypes.py:597(find_common_type)
